pitcher,pitch_type,n,naive_in,inferred_in
Danny Coulombe,FF,65,11.14860117,9.319722718
Danny Coulombe,KC,53,14.12340838,14.55840008
Danny Coulombe,SI,66,13.53939023,9.99844665
Danny Coulombe,ST,124,14.07978251,12.35608659
Danny Mendick,ALL,7,11.72508998,11.45858647
Danny Mendick,EP,1,17.72023334,9.550536862
Danny Mendick,FA,6,11.42494334,11.91572282
Danny Young,ALL,610,15.11730724,11.4585115
Danny Young,FC,4,12.78741954,17.47116263
Danny Young,SI,282,12.07487638,10.03413116
Danny Young,ST,324,17.70139629,12.8113855
Dany Jiménez,ALL,420,12.1013138,11.67164937
Dany Jiménez,CH,17,11.60769049,14.72532694
Dany Jiménez,FF,163,12.07222945,11.34039692
Dany Jiménez,SL,240,12.46579534,11.94578513
Darius Vines,ALL,244,10.27537057,9.777249654
Darius Vines,CH,77,8.798829701,9.423048645
Darius Vines,CU,14,15.06245631,15.49830768
Darius Vines,FC,31,10.92701414,8.275412236
Darius Vines,FF,90,9.783403101,10.11094313
Darius Vines,SL,32,8.391201934,10.65307486
Darren McCaughan,ALL,691,12.27299591,10.51070901
Darren McCaughan,CH,73,15.37205458,12.16203975
Darren McCaughan,FF,134,11.33868044,9.259661878
Darren McCaughan,SI,217,12.74664756,10.93516905
Darren McCaughan,ST,267,11.47577302,10.51070901
Daulton Jefferies,ALL,274,8.999280191,8.418656668
Daulton Jefferies,CH,40,15.21134944,9.614987674
Daulton Jefferies,FC,40,8.310238696,8.042390015
Daulton Jefferies,FF,26,6.254930377,7.194723927
Daulton Jefferies,SI,101,7.76749197,7.917666959
Daulton Jefferies,SL,67,9.826058783,8.605708486
David Bednar,ALL,1003,11.10724371,10.09675283
David Bednar,CU,201,13.47502787,11.99255588
David Bednar,FF,562,9.558393641,9.772991014
David Bednar,FS,240,13.5046434,9.978262554
David Bote,ALL,12,15.62801581,14.00273499
David Bote,EP,1,12.54338282,6.048741446
David Bote,FA,11,16.22885506,15.98560308
David Festa,ALL,1002,11.90501425,10.32143098
David Festa,CH,278,14.19217469,10.00259138
David Festa,FF,404,10.40116201,10.44663055
David Festa,SL,320,11.21509846,10.56765751
David Hensley,ALL,24,14.35494364,9.828140548
David Hensley,CU,1,31.10282078,30.93419651
David Hensley,FA,23,13.95654275,9.033873695
David Peterson,ALL,1789,11.92145318,9.434730618
David Peterson,CH,295,15.98918707,10.22748659
David Peterson,CU,131,16.73619636,11.11525084
David Peterson,FF,475,9.672028671,8.668735166
David Peterson,SI,558,10.08740878,8.599346394
David Peterson,SL,330,14.87853091,11.25749637
David Robertson,ALL,1182,11.50968092,9.9707426
David Robertson,CH,21,11.30135725,14.83978299
David Robertson,CU,2,18.14531557,20.44417194
David Robertson,FC,748,10.20486001,9.338721652
David Robertson,FF,2,19.2425886,18.3978516
David Robertson,KC,313,14.28918643,10.86538475
David Robertson,SI,17,13.74760115,12.22705036
David Robertson,SL,79,13.47304165,10.5649319
Davis Daniel,ALL,494,10.72000018,9.031593975
Davis Daniel,CH,85,10.75618663,9.152617413
Davis Daniel,CU,38,13.60077162,13.8963324
Davis Daniel,FF,234,10.69601337,9.012389447
Davis Daniel,FS,18,8.140576229,7.886185561
Davis Daniel,SL,119,10.45748047,8.289017861
Davis Martin,ALL,822,10.90663106,9.726667201
Davis Martin,CH,158,10.6300464,10.37115367
Davis Martin,CU,60,13.99891358,12.2985393
Davis Martin,FF,236,12.05455974,9.639600892
Davis Martin,SL,149,9.645540007,8.708274529
Davis Martin,ST,219,9.628856954,9.605703142
Daysbel Hernández,ALL,294,12.08802213,10.25885429
Daysbel Hernández,FF,128,11.47401521,10.20325232
Daysbel Hernández,SI,5,11.80155486,6.575491121
Daysbel Hernández,SL,161,12.95310615,10.51912564
Dean Kremer,ALL,1912,11.02530608,9.879745654
Dean Kremer,CU,215,12.37961632,12.14110297
Dean Kremer,FC,444,10.36358411,9.310144089
Dean Kremer,FF,617,10.35415673,9.342946774
Dean Kremer,FS,336,12.39861071,11.2589833
Dean Kremer,SI,300,10.75895441,8.845293008
Declan Cronin,ALL,1040,11.51512573,10.33078568
Declan Cronin,CH,1,9.345398697,6.872342851
Declan Cronin,FF,73,11.72392015,9.567915624
Declan Cronin,SI,428,10.93903956,9.862753924
Declan Cronin,SL,530,11.82454808,10.69269219
Declan Cronin,ST,8,24.24325775,17.32817424
Dedniel Núñez,ALL,499,11.19215213,9.638740198
Dedniel Núñez,CH,16,13.15944854,9.680518918
Dedniel Núñez,CU,1,9.333881556,16.51109087
Dedniel Núñez,FF,238,8.626038764,8.352602216
Dedniel Núñez,SL,244,14.23416881,10.48109013
Deivi García,ALL,261,14.14680933,13.10490758
Deivi García,CH,32,12.61173287,12.61634871
Deivi García,CU,39,16.53418688,15.83539392
Deivi García,FF,145,13.28732281,11.86387283
Deivi García,ST,45,16.41158932,14.57576033
Dennis Santana,ALL,1094,11.14054711,10.42806389
Dennis Santana,CH,92,13.3297489,10.92830733
Dennis Santana,CU,2,7.245083421,8.510461687
Dennis Santana,FC,214,10.02663693,9.808741414
Dennis Santana,FF,290,11.10375631,11.07003691
Dennis Santana,SI,144,10.83608242,9.846314243
Dennis Santana,SL,352,11.7252805,10.53354228
Derek Law,ALL,1258,10.72231352,10.15425412
Derek Law,CH,60,9.235948823,8.565557925
Derek Law,CU,47,16.33498113,14.08841542
Derek Law,FC,468,9.918509857,9.486032443
Derek Law,FF,174,11.54713222,9.852750775
Derek Law,SI,126,11.74675869,10.73527437
Derek Law,SL,383,10.91086499,10.32046636
Devin Williams,ALL,364,12.85568228,9.789623375
Devin Williams,CH,168,13.36917318,9.832541841
Devin Williams,FF,196,11.85700855,9.674841196
Diego Castillo,ALL,136,11.97609983,11.26282282
Diego Castillo,CH,1,32.18367748,33.54190152
Diego Castillo,FF,8,11.25229116,10.70716678
Diego Castillo,SI,36,10.68050208,9.766738206
Diego Castillo,SL,91,12.77667284,11.69602693
Dillon Tate,ALL,571,11.05578123,10.44176943
Dillon Tate,CH,74,13.28020477,11.55399928
Dillon Tate,FF,1,16.01413167,19.8844294
Dillon Tate,SI,307,9.40066588,8.950390449
Dillon Tate,ST,189,12.75538395,12.78456469
Dinelson Lamet,ALL,68,16.80808078,12.81628164
Dinelson Lamet,CH,1,8.854970347,11.31832766
Dinelson Lamet,FF,33,17.8582092,12.799807
Dinelson Lamet,SI,3,12.50989237,13.25300524
Dinelson Lamet,SL,31,14.83350279,13.70252576
Domingo Germán,ALL,343,11.9892729,10.77822883
Domingo Germán,CH,77,9.455434049,9.649916227
Domingo Germán,CU,111,12.96473587,10.77822883
Domingo Germán,FF,141,12.54022408,11.09254358
Domingo Germán,SI,14,14.3669396,13.1547089
Dominic Leone,ALL,329,12.88985085,9.688529702
Dominic Leone,CH,86,13.12043325,9.152987933
Dominic Leone,FC,51,11.75248696,9.487455305
Dominic Leone,FF,85,14.81175503,11.44370995
Dominic Leone,SI,29,9.174750225,6.378522343
Dominic Leone,SL,64,14.55860993,11.53260867
Dominic Leone,ST,14,11.70635332,8.723010373
Dominic Smith,ALL,29,16.43517076,15.39207057
Dominic Smith,EP,28,16.25561511,14.883482
Dominic Smith,FA,1,31.89635483,24.76054217
Donovan Walton,ALL,12,11.35987141,10.11392505
Donovan Walton,FA,12,11.35987141,10.11392505
Drew Rasmussen,ALL,423,10.44673129,8.777276433
Drew Rasmussen,FC,113,13.49616569,9.798171402
Drew Rasmussen,FF,163,8.243918726,8.161353441
Drew Rasmussen,SI,123,10.44437448,8.350884416
Drew Rasmussen,ST,24,18.35227586,12.81616812
Drew Smith,ALL,307,10.76025671,10.4107445
Drew Smith,CH,15,18.01134186,14.02892584
Drew Smith,CU,24,16.17841759,13.41265523
Drew Smith,FC,83,10.39253383,10.44996907
Drew Smith,FF,141,10.03924952,9.881828479
Drew Smith,SL,44,10.17963938,10.0989176
Drew Smyly,ALL,928,12.09115575,10.39437756
Drew Smyly,FC,30,13.34438281,8.537304394
Drew Smyly,FF,3,17.71176936,14.61334617
Drew Smyly,KC,455,15.11176738,11.73711712
Drew Smyly,SI,439,9.960438509,9.314070651
Drew Smyly,ST,1,9.700985326,9.148261564
Drew Thorpe,ALL,659,10.44548632,9.492393116
Drew Thorpe,CH,237,10.25303757,9.124309146
Drew Thorpe,FC,95,9.850482807,10.27477682
Drew Thorpe,FF,209,10.64708246,10.19412147
Drew Thorpe,SL,95,9.807329654,7.988470818
Drew Thorpe,ST,23,13.06050859,10.56864402
Dylan Cease,ALL,2990,11.56489218,10.27995828
Dylan Cease,CH,23,19.72444794,17.62833372
Dylan Cease,FC,19,6.990175563,7.770286232
Dylan Cease,FF,1317,10.12274266,9.781923546
Dylan Cease,KC,223,13.30527257,11.25913025
Dylan Cease,SI,2,7.223498395,7.464791637
Dylan Cease,SL,1283,12.62596564,10.45676927
Dylan Cease,ST,123,12.99722165,11.59648142
Dylan Coleman,ALL,16,13.28251913,14.30583054
Dylan Coleman,FC,5,7.454299039,8.18356842
Dylan Coleman,FF,10,13.28251913,14.30583054
Dylan Coleman,ST,1,33.12392236,27.80333571
Dylan Dodd,ALL,33,8.651784177,8.681092247
Dylan Dodd,CH,5,21.24986794,18.09390183
Dylan Dodd,FC,7,11.57849622,11.72915368
Dylan Dodd,FF,14,7.025391714,7.228259388
Dylan Dodd,SL,7,6.633807997,4.982522833
Dylan Floro,ALL,979,10.23798437,8.956347756
Dylan Floro,CH,94,10.65850793,8.560045303
Dylan Floro,FF,139,12.17099419,9.849850432
Dylan Floro,SI,486,9.081165094,8.494900016
Dylan Floro,SL,260,11.09229486,9.438879479
Dylan Lee,ALL,797,10.73910663,8.922304078
Dylan Lee,CH,97,8.906911043,8.134022208
Dylan Lee,FF,256,10.13471878,8.629601396
Dylan Lee,SL,444,11.43372999,9.51569665
Easton Lucas,ALL,241,11.13380107,10.51118029
Easton Lucas,CH,12,15.1716374,12.95222996
Easton Lucas,FC,51,10.13917014,10.00126798
Easton Lucas,FF,129,10.69791922,10.50547227
Easton Lucas,SL,5,10.52929391,7.777552753
Easton Lucas,ST,44,12.66552682,11.26818482
Eddy Alvarez,ALL,11,13.22435645,16.14592894
Eddy Alvarez,CH,2,12.02386407,10.48551128
Eddy Alvarez,CU,2,30.53791594,30.90731669
Eddy Alvarez,SL,7,13.22435645,16.14592894
Edgardo Henriquez,ALL,59,12.92282827,12.53976466
Edgardo Henriquez,FC,3,5.250941729,7.86097672
Edgardo Henriquez,FF,38,14.46632918,12.98745893
Edgardo Henriquez,SL,18,14.20413804,15.32314399
Eduard Bazardo,ALL,415,11.83497456,9.828748776
Eduard Bazardo,FF,115,10.08038236,10.25653372
Eduard Bazardo,FS,32,13.96198016,10.28608318
Eduard Bazardo,SI,75,10.41101946,10.17497967
Eduard Bazardo,ST,193,12.72713372,9.57731134
Eduardo Rodriguez,ALL,840,9.319583919,8.679608015
Eduardo Rodriguez,CH,190,11.3687726,9.376755831
Eduardo Rodriguez,FC,162,8.869299551,7.733258965
Eduardo Rodriguez,FF,359,8.657220465,8.458634558
Eduardo Rodriguez,SI,71,8.824639424,8.283849338
Eduardo Rodriguez,SL,58,10.36871517,9.506624707
Eduardo Salazar,ALL,414,11.46648288,10.80620364
Eduardo Salazar,FF,31,12.76436145,9.085439057
Eduardo Salazar,SI,209,10.31329012,10.03804497
Eduardo Salazar,SL,174,13.64166081,11.45625918
Edward Cabrera,ALL,1614,11.2028935,10.26779923
Edward Cabrera,CH,520,11.1709361,9.838180588
Edward Cabrera,CU,357,11.88072013,10.99223235
Edward Cabrera,FF,453,10.62324632,10.21136745
Edward Cabrera,SI,149,10.9011057,9.128311747
Edward Cabrera,SL,135,12.07495574,10.97654163
Edwin Díaz,ALL,867,12.53195559,11.10369167
Edwin Díaz,FF,450,11.97285866,10.93631339
Edwin Díaz,SL,417,13.13363415,11.43361663
Edwin Uceta,ALL,637,11.22461754,9.667845289
Edwin Uceta,CH,214,15.72860124,10.42311181
Edwin Uceta,CU,4,22.07925572,14.12487286
Edwin Uceta,FC,138,8.891437803,8.98927559
Edwin Uceta,FF,255,9.519124035,9.471135578
Edwin Uceta,SI,1,9.821596644,11.12340949
Edwin Uceta,ST,25,8.191402764,10.95549077
Eli Morgan,ALL,675,10.75412809,9.599040223
Eli Morgan,CH,159,10.23873551,9.160344626
Eli Morgan,FF,279,11.77238428,9.493399568
Eli Morgan,SL,237,10.3878183,9.872183384
Eli Villalobos,ALL,70,14.41748528,11.66242573
Eli Villalobos,FF,38,12.02889034,10.87580351
Eli Villalobos,FS,10,16.1515474,12.49586964
Eli Villalobos,SL,22,15.74122078,14.74495566
Elieser Hernández,ALL,145,11.53202092,10.40720379
Elieser Hernández,CH,21,11.43612817,10.72449331
Elieser Hernández,FC,38,14.22642341,12.96820161
Elieser Hernández,FF,68,12.45442341,10.03215019
Elieser Hernández,SI,12,9.85420301,10.7812733
Elieser Hernández,SL,6,8.272175577,6.541294584
Elvis Peguero,ALL,741,12.37464804,10.10431756
Elvis Peguero,SI,366,11.35632225,10.08108693
Elvis Peguero,SL,375,13.28766836,10.17604581
Emerson Hancock,ALL,923,10.71129859,9.140143749
Emerson Hancock,CH,204,12.67090601,9.923952624
Emerson Hancock,FC,54,10.29607213,7.156819076
Emerson Hancock,FF,301,9.18203362,9.021466614
Emerson Hancock,SI,263,10.39729597,8.993721567
Emerson Hancock,SL,100,13.11110163,9.530333753
Emerson Hancock,ST,1,31.86232921,27.76078465
Emilio Pagán,ALL,576,10.39473169,9.707340246
Emilio Pagán,FC,158,9.646069521,9.770978081
Emilio Pagán,FF,332,9.882095721,9.158832715
Emilio Pagán,FS,86,13.13452488,11.77421179
Emmanuel Clase,ALL,1090,9.807451355,9.459427613
Emmanuel Clase,FC,851,9.57205662,9.339295345
Emmanuel Clase,SI,20,6.830775959,7.367201797
Emmanuel Clase,SL,219,11.05224972,10.57899617
Emmanuel Ramirez,ALL,359,12.46964829,10.60788089
Emmanuel Ramirez,FF,192,10.28098947,9.637182133
Emmanuel Ramirez,FS,132,16.31155742,11.95518693
Emmanuel Ramirez,SL,35,16.9323603,15.3926825
Emmanuel Rivera,ALL,49,11.75036552,10.48558606
Emmanuel Rivera,CH,12,12.50108234,13.60165778
Emmanuel Rivera,EP,25,11.17880947,9.834285112
Emmanuel Rivera,FA,12,11.04400795,11.85190116
Enoli Paredes,ALL,244,12.88334284,12.0099643
Enoli Paredes,FF,97,12.93196525,12.16287907
Enoli Paredes,SI,52,16.15273514,11.57991123
Enoli Paredes,SL,95,11.45008481,11.90775738
Enrique Hernández,ALL,39,16.11558464,13.08267946
Enrique Hernández,CS,3,13.15781124,14.70596633
Enrique Hernández,EP,35,16.11558464,12.06386673
Enrique Hernández,FA,1,41.33446732,26.41159586
Enyel De Los Santos,ALL,1069,11.64042885,9.432071684
Enyel De Los Santos,CH,84,13.02048058,11.83834901
Enyel De Los Santos,FF,525,11.13124021,8.772613787
Enyel De Los Santos,SI,1,10.03017832,5.711869362
Enyel De Los Santos,SL,459,11.78172122,9.582847129
Erasmo Ramírez,ALL,285,12.27679155,10.79565163
Erasmo Ramírez,CH,19,21.54927911,15.03848835
Erasmo Ramírez,CU,28,14.69468731,11.16072238
Erasmo Ramírez,FC,114,12.11787971,11.67297834
Erasmo Ramírez,FF,14,8.634754008,9.505824673
Erasmo Ramírez,SI,110,11.25860873,9.516929891
Eric Orze,ALL,40,15.03532268,11.11821424
Eric Orze,FF,17,18.31428368,13.95097489
Eric Orze,FS,19,11.49830046,8.980309526
Eric Orze,SL,4,19.00971427,18.3758769
Erick Fedde,ALL,2693,10.12352847,9.005096091
Erick Fedde,CH,450,12.03130806,9.162045228
Erick Fedde,FC,863,9.427461076,8.830085315
Erick Fedde,FF,17,10.28147795,9.147704545
Erick Fedde,SI,816,9.995724243,8.912117476
Erick Fedde,ST,547,10.16078895,9.228840504
Erik Miller,ALL,1162,11.12981128,10.28687878
Erik Miller,CH,392,11.26633249,10.05196322
Erik Miller,CU,1,2.40581925,2.079789789
Erik Miller,FF,582,10.72761498,10.04614651
Erik Miller,ST,187,12.54941016,12.31598174
Erik Sabrowski,ALL,284,11.4037684,10.13817138
Erik Sabrowski,CU,69,12.70625599,11.17765387
Erik Sabrowski,FF,150,11.21293817,10.41747747
Erik Sabrowski,SL,65,11.17428649,9.527313813
Erik Swanson,ALL,637,11.73900185,10.26808406
Erik Swanson,FF,315,9.922199941,9.729942356
Erik Swanson,FS,198,13.80790364,10.52494131
Erik Swanson,SL,124,11.92585678,11.46944034
Ernie Clement,ALL,9,10.39364362,8.545666491
Ernie Clement,FA,9,10.39364362,8.545666491
Ethan Roberts,ALL,458,11.28411614,10.21239692
Ethan Roberts,FC,149,11.53921196,9.692922584
Ethan Roberts,SI,38,10.43203912,10.13968969
Ethan Roberts,ST,271,11.35365617,10.43962811
Evan Justice,ALL,8,16.0869808,12.73095295
Evan Justice,FF,7,16.9500422,14.36194951
Evan Justice,SL,1,3.651823634,2.856159373
Evan Kravetz,ALL,4,11.66772833,10.54479149
Evan Kravetz,FF,2,16.53345237,16.55145376
Evan Kravetz,FS,1,1.780806747,6.949923155
Evan Kravetz,KC,1,18.67488644,14.13965983
Evan Phillips,ALL,875,12.36303244,9.674045307
Evan Phillips,FC,129,10.59873034,10.05816256
Evan Phillips,FF,324,13.98843757,8.981602009
Evan Phillips,SI,83,11.71425866,9.446642567
Evan Phillips,ST,339,11.99063835,10.25762386
Fernando Cruz,ALL,1052,12.07044363,11.26184364
Fernando Cruz,CH,1,13.12251714,7.415797767
Fernando Cruz,FC,268,10.41722042,10.40972977
Fernando Cruz,FF,344,11.17085327,10.45114631
Fernando Cruz,FS,435,14.35546137,13.36850069
Fernando Cruz,SI,2,12.36159789,13.7736461
Fernando Cruz,SL,2,20.71833503,18.26214239
Forrest Whitley,ALL,94,11.99280619,10.97080637
Forrest Whitley,CH,2,26.96941246,24.81678891
Forrest Whitley,CU,17,10.42360826,10.07612276
Forrest Whitley,FC,5,8.464785264,6.753263864
Forrest Whitley,FF,14,13.06570632,11.45300588
Forrest Whitley,FS,2,22.06253639,18.61791777
Forrest Whitley,SI,50,12.1322584,10.67732917
Forrest Whitley,SV,4,16.28604395,12.15065499
Framber Valdez,ALL,2467,11.5337759,10.2255545
Framber Valdez,CH,427,12.16802951,9.919964189
Framber Valdez,CU,786,13.47258873,11.16973796
Framber Valdez,FF,18,12.91986424,13.59515861
Framber Valdez,SI,1124,9.950080232,9.589785907
Framber Valdez,SL,112,13.96602309,12.13001681
Frankie Montas,ALL,2450,10.37873513,9.343554386
Frankie Montas,FC,443,9.178656511,9.092008078
Frankie Montas,FF,814,10.40008233,9.304653877
Frankie Montas,FS,460,14.06258644,10.57363514
Frankie Montas,SI,475,8.407540976,8.625229326
Frankie Montas,SL,151,10.02415957,8.730735545
Frankie Montas,ST,107,10.61486387,8.876649471
Fraser Ellard,ALL,404,11.44073289,11.20958575
Fraser Ellard,CH,15,12.9873712,10.79333286
Fraser Ellard,FC,36,9.605511066,10.58035917
Fraser Ellard,FF,227,11.04321737,10.77390395
Fraser Ellard,SI,34,8.520406263,8.253446199
Fraser Ellard,SL,92,15.32542626,14.02143265
Freddy Peralta,ALL,2691,12.97832206,10.51382021
Freddy Peralta,CH,482,14.09533431,10.45321288
Freddy Peralta,CU,175,13.59342594,13.48589183
Freddy Peralta,FF,1462,12.97406789,10.21880762
Freddy Peralta,SI,2,12.11307894,11.05288788
Freddy Peralta,SL,555,11.90375995,10.60164027
Freddy Peralta,ST,15,11.49818099,13.57138851
Gabe Speier,ALL,380,11.91347838,10.23357867
Gabe Speier,CH,3,11.96398502,9.270112082
Gabe Speier,FF,132,9.61734095,9.892375497
Gabe Speier,SI,131,12.26961024,10.36507101
Gabe Speier,SL,108,14.69887413,10.78135664
Gabe Speier,ST,6,19.82531016,12.96579052
Garrett Cleavinger,ALL,1004,11.77698338,10.31239942
Garrett Cleavinger,FC,254,11.33461705,9.431370122
Garrett Cleavinger,FF,248,11.46566698,11.21215845
Garrett Cleavinger,SI,96,9.684612722,9.977749105
Garrett Cleavinger,SL,237,11.91667728,9.334795224
Garrett Cleavinger,ST,169,14.25498708,11.50497817
Garrett Crochet,ALL,2173,11.39671686,9.983303171
Garrett Crochet,CH,135,12.57247683,11.06085421
Garrett Crochet,FC,611,10.40002807,10.44882861
Garrett Crochet,FF,1170,11.63900784,9.576624654
Garrett Crochet,SI,47,10.56596208,9.493398229
Garrett Crochet,ST,210,12.50586458,11.19120136
Garrett Hampson,ALL,13,19.93286953,17.39140877
Garrett Hampson,CU,8,19.64188567,17.76482272
Garrett Hampson,SL,5,21.22417177,16.77342427
Garrett Stubbs,ALL,42,13.93035446,10.95095306
Garrett Stubbs,CS,2,23.21235132,9.894753369
Garrett Stubbs,EP,33,13.22355529,10.86753104
Garrett Stubbs,FA,7,14.3139523,12.36920045
Garrett Whitlock,ALL,216,9.662631865,8.678985489
Garrett Whitlock,CH,58,8.763443631,8.83375209
Garrett Whitlock,FC,34,10.55967505,8.983974285
Garrett Whitlock,SI,49,8.373557482,7.517692001
Garrett Whitlock,SL,36,10.49072942,9.521917662
Garrett Whitlock,ST,39,9.721642525,9.659587911
Gavin Hollowell,ALL,28,12.06084764,10.29418273
Gavin Hollowell,FF,14,12.06084764,9.311509303
Gavin Hollowell,SI,2,15.82324339,11.59375249
Gavin Hollowell,ST,12,10.45412044,8.9543322
Gavin Stone,ALL,2027,10.58176663,9.266238244
Gavin Stone,CH,545,10.08114485,9.806802446
Gavin Stone,CU,84,10.86954564,9.900225175
Gavin Stone,FC,108,9.331007837,8.862487555
Gavin Stone,FF,527,11.71053443,9.512367661
Gavin Stone,SI,435,10.37624605,8.127965302
Gavin Stone,SL,295,10.5920935,9.029550179
Gavin Stone,ST,33,9.532279293,10.77109768
Gavin Williams,ALL,1278,10.4990118,9.684477483
Gavin Williams,CH,68,14.19343494,11.49784893
Gavin Williams,CU,255,14.33510947,12.93947922
Gavin Williams,FC,166,9.761456347,8.960862019
Gavin Williams,FF,663,9.438840092,8.569333647
Gavin Williams,SL,126,11.05265618,10.47495053
Geoff Hartlieb,ALL,130,10.57222723,9.992859994
Geoff Hartlieb,FC,35,10.88827523,10.02306733
Geoff Hartlieb,FF,36,12.37888574,9.842664905
Geoff Hartlieb,SI,34,10.03863325,10.61968407
Geoff Hartlieb,SL,25,10.49478958,9.046788337
George Kirby,ALL,2800,9.774203377,8.616218052
George Kirby,FC,10,10.44911827,9.539508609
George Kirby,FF,962,8.834676787,8.148797624
George Kirby,FS,289,13.82215928,11.12614129
George Kirby,KC,226,12.3791197,10.15276959
George Kirby,KN,1,24.13655955,20.9630588
George Kirby,SI,640,9.24490703,7.997459942
George Kirby,ST,672,9.902937803,8.876420804
George Soriano,ALL,496,11.19681904,10.30849226
George Soriano,CH,89,11.29798819,10.60337822
George Soriano,FF,214,11.62066375,10.276048
George Soriano,SL,4,17.67374563,13.85204969
George Soriano,ST,189,10.2995363,10.10656434
Gerardo Reyes,ALL,78,12.35840004,11.45635243
Gerardo Reyes,FC,6,18.05060002,18.67439997
Gerardo Reyes,FF,48,9.904476954,10.4594819
Gerardo Reyes,SL,24,14.83539737,12.01332191
Germán Márquez,ALL,67,11.07811294,10.05794824
Germán Márquez,CH,2,19.976476,18.66869648
Germán Márquez,FF,27,11.07811294,9.814939964
Germán Márquez,KC,13,14.53024366,8.152488945
Germán Márquez,SI,6,8.373227609,9.597907707
Germán Márquez,SL,19,10.6737315,10.96467121
Gerrit Cole,ALL,1635,10.02719839,8.752134641
Gerrit Cole,CH,66,11.88027412,11.04092071
Gerrit Cole,FC,254,7.794445467,7.999790076
Gerrit Cole,FF,747,10.75106801,8.409514173
Gerrit Cole,KC,307,11.51915179,10.41271383
Gerrit Cole,SI,29,9.829424627,10.00000227
Gerrit Cole,SL,232,9.074959329,8.691816911
Gerson Garabito,ALL,480,11.09284025,10.21204192
Gerson Garabito,CH,57,15.35225809,10.92540909
Gerson Garabito,CU,160,10.58187523,9.828332235
Gerson Garabito,FF,185,11.0556292,10.26240667
Gerson Garabito,SI,54,9.722806122,8.82104906
Gerson Garabito,SL,24,15.16099073,14.04389479
Giovanny Gallegos,ALL,366,12.0323225,11.02994607
Giovanny Gallegos,CH,25,13.90919236,12.11904842
Giovanny Gallegos,FF,164,11.26691606,9.99765142
Giovanny Gallegos,SI,1,10.56778263,11.80790646
Giovanny Gallegos,SL,176,13.11404366,11.40297723
Gordon Graceffo,ALL,103,12.52631659,9.906552645
Gordon Graceffo,CH,24,10.33823648,8.47678154
Gordon Graceffo,CU,16,12.203632,10.62785726
Gordon Graceffo,FF,43,14.4028643,10.71081981
Gordon Graceffo,SL,20,11.91671706,9.356837052
Grae Kessinger,ALL,11,8.481336037,8.500040629
Grae Kessinger,FA,11,8.481336037,8.500040629
Graham Ashcraft,ALL,1206,11.08418545,10.61120835
Graham Ashcraft,CH,59,15.23748828,13.60951858
Graham Ashcraft,FC,590,9.938656311,9.387284228
Graham Ashcraft,SI,178,11.85071755,11.64613677
Graham Ashcraft,SL,379,11.62165146,11.69680394
Grant Anderson,ALL,470,9.167513576,8.525934378
Grant Anderson,CH,35,13.65277942,10.9850981
Grant Anderson,FC,14,10.54878294,9.273892152
Grant Anderson,FF,132,9.734943046,9.350009026
Grant Anderson,SI,112,8.774489841,8.421654103
Grant Anderson,SL,177,7.538344623,6.933131546
Grant Hartwig,ALL,110,12.81693189,11.62668
Grant Hartwig,CH,6,23.36151102,21.30050903
Grant Hartwig,FC,23,12.94933059,10.56773016
Grant Hartwig,FF,5,10.60072158,11.5926593
Grant Hartwig,SI,38,11.21248817,10.98173969
Grant Hartwig,ST,38,13.06896725,12.34618121
Grant Holman,ALL,284,10.80859408,9.901319415
Grant Holman,FF,150,8.701236105,9.010077746
Grant Holman,FS,95,12.73569753,10.77088667
Grant Holman,SL,39,11.37867292,9.215391067
Grant Holmes,ALL,992,10.60344876,9.301299347
Grant Holmes,CH,11,14.8868221,7.613411263
Grant Holmes,CU,205,11.01838608,9.495271461
Grant Holmes,FC,79,11.14756971,10.17971735
Grant Holmes,FF,377,10.53589799,8.949252594
Grant Holmes,SL,320,9.964127483,9.449099978
Grayson Rodriguez,ALL,1700,10.42543956,9.54972053
Grayson Rodriguez,CH,357,10.83103441,9.558386663
Grayson Rodriguez,CU,253,11.79373159,11.31130877
Grayson Rodriguez,FF,821,10.00958496,8.990876466
Grayson Rodriguez,SL,269,10.1544815,9.869865625
Greg Weissert,ALL,969,10.42498684,9.269197276
Greg Weissert,CH,89,17.33692177,11.27549724
Greg Weissert,FC,16,10.0864598,9.958331834
Greg Weissert,FF,207,11.10691009,8.947144788
Greg Weissert,SI,325,9.13720012,8.888807749
Greg Weissert,SL,55,9.558674613,9.68809849
Greg Weissert,ST,277,9.897890877,9.067008539
Gregory Santos,ALL,102,10.29945173,9.998696698
Gregory Santos,CH,5,7.687798503,11.13281746
Gregory Santos,FF,2,13.52286532,13.07440186
Gregory Santos,SI,36,11.07149001,9.27824071
Gregory Santos,SL,59,10.24124174,10.2619505
Gregory Soto,ALL,858,11.73310537,11.28495975
Gregory Soto,FC,7,9.472697905,10.66527225
Gregory Soto,FF,99,12.79370547,13.11984091
Gregory Soto,SI,409,11.31732616,10.23651879
Gregory Soto,SL,282,12.9381207,11.71306864
Gregory Soto,ST,61,12.4665474,12.17077372
Griffin Canning,ALL,2699,11.46315329,10.0614342
Griffin Canning,CH,723,9.816026905,9.170963873
Griffin Canning,FF,968,11.82051064,10.12420353
Griffin Canning,KC,292,13.63093405,11.71755829
Griffin Canning,SI,38,10.28271474,10.54316788
Griffin Canning,SL,678,11.86013973,10.5448925
Griffin Jax,ALL,977,10.4339989,8.93821872
Griffin Jax,CH,168,12.27906572,9.973943004
